EXPOCODE 316N138_9   WHP-ID P16A/P17A     CRUISE DATES 080791 TO 112492    20030310WHPOSIODM                                                                                                                                                                                                   *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  DELHE3  HELIUM  TRITER  DELHER  TRITUM  TCARBN    PCO2  HELIER    NEON  NEONER PCO2TMP  DELC14  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG  PERCNT NMOL/KG      TU  PERCNT      TU UMOL/KG    UATM NMOL/KG NMOL/KG NMOL/KG   DEG_C  /MILLE  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                 ******* ******* *******         *******                 *******         *******                                       *
     104       1       8       8   209.3  7.9198 34.4135   241.5  7.8989 34.4127   241.8    4.10   18.52    0.01    1.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2120.7   685.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1       9       9   360.2  7.1142 34.4024   256.5  7.0801 34.4033   257.0    5.97   19.92    0.00    1.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2122.8   688.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      10      10   430.8  6.9333 34.3885   250.1  6.8929 34.3918   258.6    6.59   20.40    0.00    1.41  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2125.7   690.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      11      11   509.8  6.7182 34.3732   259.1  6.6710 34.3744   257.7    7.83   21.04    0.00    1.46  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2126.7   702.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      12      12   709.8  6.0315 34.3249   250.8  5.9684 34.3252   243.7   11.99   24.15    0.00    1.66  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2140.9   766.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      13      13  1011.1  4.3640 34.3249   207.6  4.2849 34.3254   207.1   31.54   30.78    0.00    2.09  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2188.4   969.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      14      14  1162.1  3.7071 34.3566   195.5  3.6206 34.3554   196.3   42.99   32.53    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2208.6  1043.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      15      15  1162.1  3.7071 34.3566   195.5  3.6206 34.3558   196.8   43.19   32.53    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2206.7  1041.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      16      16  1465.3  2.8043 34.4908   175.5  2.7017 34.4905   174.7   68.22   34.50    0.00    2.34  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2243.6  1168.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      17      17  1616.1  2.5902 34.5592   167.2  2.4777 34.5601   166.4   79.51   34.67    0.00    2.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2256.3  1186.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      18      18  1767.1  2.4158 34.6090   161.2  2.2930 34.6101   161.2   92.52   34.78    0.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2272.4  1195.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      20      20  1918.6  2.2975 34.6313   157.2  2.1635 34.6297   157.2  102.22   35.11    0.00    2.39  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2282.4  1193.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      19      19  1918.6  2.2975 34.6313   157.2  2.1635 34.6299   157.0  102.22   35.11    0.00    2.39  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2284.0  1188.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      21      21  2067.8  2.1820 34.6427   154.1  2.0370 34.6433   154.8  109.83   35.28    0.00    2.42  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2289.6  1193.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      22      22  2268.3  2.0473 34.6548   153.2  1.8869 34.6551   153.0  116.42   35.34    0.00    2.43  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2299.0  1200.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      23      23  2466.7  1.9317 34.6650   153.8  1.7556 34.6639   153.6  121.10   35.45    0.00    2.43  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2304.4  1198.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      24      24  2869.0  1.7758 34.6790   159.2  1.5655 34.6782   159.6  123.66   35.12    0.00    2.41  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2300.3  1176.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      25      25  3070.0  1.7064 34.6872   164.6  1.4782 34.6863   164.3  123.01   34.68    0.00    2.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2296.7  1155.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      26      26  3070.0  1.7064 34.6872   164.6  1.4782 34.6871   164.9  123.01   34.63    0.00    2.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2296.3  1162.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      27      27  3480.5  1.5351 34.7005   177.5  1.2699 34.6999   178.7  120.01   33.70    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2282.7  1116.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      28      28  3480.5  1.5351 34.7005   177.5  1.2699 34.6997   179.0  120.01   33.70    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2279.6  1118.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      29      29  3891.7  1.3641 34.7068   187.4  1.0605 34.7046   188.5  119.58   33.16    0.00    2.25  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2275.0  1090.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      30      30  4096.0  1.2906 34.7085   193.0  0.9670 34.7079   193.2  119.15   32.94    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2272.6  1084.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      31      31  4299.6  1.2552 34.7094   195.6  0.9103 34.7087   195.8  119.14   32.78    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2268.9  1073.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     104       1      32      32  4299.6  1.2552 34.7094   195.6  0.9103 34.7083   195.9  119.14   32.73    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2271.6  1073.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      33      33  4503.7  1.2418 34.7105   197.4  0.8743 34.7101   197.4  119.13   32.73    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2270.1  1069.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      34      34  4712.3  1.2375 34.7102   198.9  0.8461 34.7105   198.5  119.56   32.62    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2273.1  1064.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      35      35  4917.6  1.2502 34.7116   200.0  0.8341 34.7111   199.2  119.55   32.68    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2268.2  1066.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     104       1      36      36  5050.7  1.2651 34.7111   199.0  0.8325 34.7111   199.1  119.55   32.68    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2274.3  1064.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     105       3       1       1     4.5 12.9043 34.1437   269.8 12.9037 34.1459   266.2    1.55    4.45    0.11    0.53   3.389   1.736 -999.00 -9.0000  -9.000   -9.00  -9.000  2039.0   453.6 -9.0000  -9.000  -9.000    20.0    85.3     3.0    1.96 2222222222299922922 2222222222299922922
     105       3       2       2    36.6 12.3606 34.1432   269.6 12.3558 34.1434   268.6    1.31    4.56    0.11    0.52   3.416   1.713 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     105       3       3       3    66.2 11.5418 34.1489   272.5 11.5335 34.1510   273.4    1.28    5.20    0.13    0.56   3.521   1.759 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    83.0     2.8    1.94 2222222222299999922 2222222222299999922
     105       3       4       4    96.4 10.7841 34.2035   258.2 10.7725 34.2019   267.1    1.24    7.46    0.23    0.72   3.565   1.744 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222299999999 2222222222299999999
     105       3       5       5   126.8 10.0896 34.2786   258.6 10.0750 34.2865   253.3    1.42   11.67    0.24    0.95   3.517   1.732 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    68.7     2.9    1.65 2222222222299999922 2222222222299999922
     105       3       6       6   156.8  9.1949 34.3309   252.3  9.1778 34.3375   246.4    1.80   14.41    0.07    1.10   3.453   1.659 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    74.3     3.0    1.56 2222222222299999922 2222222222299999922
     105       3       7       7   186.8  8.3359 34.3807   248.7  8.3167 34.3817   244.3    3.01   17.05    0.01    1.24   3.303   1.601 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    50.1     4.2    1.47 2222222222299999922 2222222222299999922
     105       3       8       8   226.4  7.7675 34.3990   245.6  7.7451 34.4011   249.3    3.60   18.34    0.01    1.30   3.307   1.577 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    52.4     2.9    1.42 2222222222299999922 2222222222299999922
     105       3       9       9   306.9  7.3218 34.4180   254.5  7.2924 34.4196   252.3    5.22   19.53    0.00    1.37   2.913   1.383 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    41.7     3.1    1.38 2222222222299999922 2222222222299999922
     105       3      10      10   407.5  7.0619 34.3984   253.5  7.0234 34.4004   255.4    5.81   20.15    0.00    1.39   2.782   1.325 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    40.8     3.3    1.39 2222222222299999922 2222222222299999922
     105       3      11      11   508.4  6.8009 34.3792   251.7  6.7534 34.3804   254.6    7.85   21.14    0.00    1.46   2.505   1.185 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    25.5     2.9    1.44 2222222226699999922 2222222226699999922
     105       3      12      12   608.7  6.4906 34.3533   247.4  6.4349 34.3563   253.2    9.27   22.18    0.00    1.53   2.224   1.054 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0    11.6     2.8   -9.00 2222222226699999929 2222222226699999929
     105       3      14      14   809.8  5.5010 34.3075   228.7  5.4318 34.3093   228.3   18.75   26.76    0.00    1.82   1.232   0.578 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -48.1     2.7    1.23 2222222222299999922 2222222222299999922
     105       3      15      15   910.0  4.9782 34.3121   215.7  4.9034 34.3126   214.9   24.73   28.86    0.00    1.98   0.767   0.373 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -65.8     2.7    1.10 2222222226699999922 2222222226699999922
     105       3      16      16  1011.2  4.4403 34.3235   206.9  4.3606 34.3248   205.8   32.16   30.60    0.00    2.08   0.471   0.243    3.18  1.8060  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -88.5     3.0    1.00 2222222222222999922 2222222222222999922
     105       3      17      17  1162.4  3.6710 34.3596   197.3  3.5848 34.3600   195.2   44.58   32.55    0.00    2.22   0.268   0.139 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -115.1     2.5    0.83 2222222226699999922 2222222226699999922
     105       3      18      18  1315.2  3.1100 34.4233   185.9  3.0165 34.4226   183.2   58.05   33.88    0.00    2.33   0.115   0.062 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -139.6     2.8    0.67 2222222222299999922 2222222222299999922
     105       3      19      19  1315.2  3.1100 34.4233   185.9  3.0165 34.4226   183.1   57.82   33.88    0.00    2.31   0.117   0.061    6.96  1.8310  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222222999999 4222222222222999999
     105       3      20      20  1720.7  2.5032 34.5896   162.8  2.3831 34.5877   163.6   87.40   34.62    0.00    2.38   0.000  -0.003   13.64  1.8610  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222322999999 2222222222322999999
     105       3      21      21  1923.6  2.3121 34.6288   158.4  2.1775 34.6279   158.4   99.54   34.78    0.00    2.39   0.000   0.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222399999999 2222222222399999999
     105       3      22      22  2126.3  2.1319 34.6478   154.5  1.9826 34.6473   155.0  111.12   35.15    0.00    2.42  -9.000  -9.000   21.61  1.8880  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522999999 2222222225522999999
     105       3      23      23  2329.2  2.0119 34.6567   152.9  1.8468 34.6569   153.1  118.31   35.41    0.00    2.43  -9.000  -9.000   21.95  1.9120  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522999999 2222222225522999999
     105       3      24      24  2533.1  1.8975 34.6660   153.9  1.7161 34.6657   153.9  122.32   35.36    0.00    2.44  -0.003   0.000   22.91  1.9040  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222322999999 2222222222322999999
     105       3      26      26  2735.2  1.8106 34.6746   156.1  1.6122 34.6738   156.9  124.40   35.19    0.00    2.43  -9.000  -9.000   21.85  1.9090  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225522999999 4222222225522999999
     105       3      25      25  2735.2  1.8106 34.6746   156.1  1.6122 34.6742   156.8  124.64   35.14    0.00    2.42  -9.000  -9.000   22.41  1.8950  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522999999 2222222225522999999
     105       3      27      27  2939.4  1.7415 34.6815   160.4  1.5252 34.6815   161.6  124.37   34.81    0.00    2.39   0.001   0.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222222399999999 4222222222399999999
     105       3      28      28  3345.6  1.5934 34.6978   174.1  1.3406 34.6970   174.3  121.35   33.80    0.00    2.33  -9.000  -9.000   16.67  1.8770  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522999999 2222222225522999999
     105       3      29      29  3549.9  1.5047 34.7030   180.6  1.2332 34.7023   180.8  119.84   33.42    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     105       3      30      30  3754.8  1.4147 34.7068   187.1  1.1242 34.7064   187.4  119.17   32.99    0.00    2.27  -0.002   0.003   13.01  1.8780  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222999999 2222222222222999999
     105       3      31      31  3754.8  1.4147 34.7068   187.0  1.1242 34.7076   188.0  119.14   32.88    0.00    2.26  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4223323335599999999 4223323335599999999
     105       3      32      32  3960.0  1.3135 34.7074   192.4  1.0041 34.7082   192.4  119.54   32.83    0.00    2.25  -9.000  -9.000   11.89 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225525999999 4222222225525999999
     105       3      33      33  4472.5  1.2298 34.7102   198.5  0.8662 34.7103   197.7  119.94   32.61    0.00    2.24  -0.003  -0.001 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222399999999 2222222222399999999
     105       3      34      34  4729.3  1.2368 34.7093   199.0  0.8434 34.7115   198.9  120.12   32.56    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
     105       3      35      35  4985.5  1.2573 34.7108   200.0  0.8329 34.7109   199.2  120.09   32.55    0.00    2.22  -9.000  -9.000    9.93  1.8750  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522999999 2222222225522999999
     105       3      13      13  5121.9  1.2724 34.7105   198.7  0.8309 34.7112   199.2  119.64   32.55    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 4222222225599999999 4222222225599999999
     105       3      36      36  5121.9  1.2724 34.7105   198.7  0.8309 34.7115   199.2  120.06   32.60    0.00    2.21   0.000   0.001   10.07  1.8790  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222222999999 2222222222222999999
     106       1       1       1     6.2 13.4517 34.1631   262.1 13.4509 34.1614   263.0    1.72    3.34    0.08    0.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2033.2   436.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1       2       2    17.2 13.2134 34.1552   265.1 13.2110 34.1554   264.2    1.48    3.34    0.08    0.44   3.293   1.697 -999.00 -9.0000  -9.000   -9.00  -9.000  2034.1   435.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1       3       3    37.7 12.8452 34.1573   273.3 12.8401 34.1566   265.1    1.46    3.39    0.08    0.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2030.7   435.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1       4       4    57.1 12.4043 34.1658   268.7 12.3968 34.1674   268.8    1.44    3.48    0.09    0.45  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2032.7   437.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1       5       5    87.6 11.8214 34.1669   266.6 11.8102 34.1675   268.5    1.42    4.66    0.16    0.54   3.452   1.728 -999.00 -9.0000  -9.000   -9.00  -9.000  2040.7   453.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1       6       6   105.9 11.3131 34.1757   266.8 11.3000 34.1757   265.2    1.19    5.97    0.25    0.63  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2048.2   471.5 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1       7       7   126.9 10.6486 34.2522   256.1 10.6335 34.2425   256.7    1.38    8.06    0.33    0.75   3.429   1.712 -999.00 -9.0000  -9.000   -9.00  -9.000  2062.1   505.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1       8       8   147.0  9.9359 34.3329   249.8  9.9191 34.3164   247.2    1.78   11.66    0.16    0.93  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2083.6   562.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1       9       9   207.2  8.4227 34.3923   242.9  8.4012 34.3950   239.6    3.22   16.75    0.01    1.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2112.1   656.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      10      10   307.8  7.3617 34.4072   250.4  7.3321 34.4064   251.3    5.30   19.37    0.00    1.35   2.932   1.406 -999.00 -9.0000  -9.000   -9.00  -9.000  2121.8   689.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1      11      11   408.4  6.9970 34.3882   253.2  6.9585 34.3892   256.8    6.54   20.16    0.00    1.39   2.863   1.391 -999.00 -9.0000  -9.000   -9.00  -9.000  2120.8   690.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1      12      12   507.9  6.7591 34.3718   258.8  6.7119 34.3728   258.9    7.15   20.78    0.00    1.43   2.706   1.294 -999.00 -9.0000  -9.000   -9.00  -9.000  2127.5   695.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1      14      14   809.9  5.5763 34.3040   233.4  5.5067 34.3041   235.3   15.10   25.93    0.00    1.76  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2152.4   806.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      15      15   909.8  5.0595 34.3088   218.1  4.9842 34.3095   216.9   22.01   28.42    0.00    1.93   0.663   0.331 -999.00 -9.0000  -9.000   -9.00  -9.000  2174.1   894.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
     106       1      16      16  1061.9  4.2287 34.3280   203.7  4.1463 34.3261   203.9   33.75   30.92    0.00    2.10  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2192.7   987.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      17      17  1212.3  3.4747 34.3751   191.5  3.3862 34.3750   189.9   47.60   33.00    0.00    2.24  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2212.3  1085.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      18      18  1415.3  2.9251 34.4618   176.1  2.8253 34.4613   176.0   63.58   34.18    0.00    2.33  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2241.1  1152.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      19      19  1415.3  2.9251 34.4618   176.1  2.8253 34.4613   176.0   63.78   34.24    0.00    2.33  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2236.6  1157.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 4222222225599922999 4222222225599922999
     106       1      20      20  1715.8  2.5190 34.5823   163.3  2.3991 34.5825   162.7   85.09   34.56    0.00    2.35  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2263.9  1197.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      21      21  1919.6  2.3263 34.6256   157.8  2.1918 34.6251   157.8   98.67   34.66    0.00    2.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2280.4  1193.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      22      22  2222.6  2.0937 34.6512   153.4  1.9366 34.6507   153.5  113.19   35.14    0.00    2.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2295.3  1198.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
     106       1      23      23  2322.5  2.0312 34.6569   153.2  1.8663 34.6564   153.5  116.18   35.20    0.00    2.42  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2296.8  1191.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
