EXPOCODE 31WTTUNES_2   WHP-ID P17S,P16S    CRUISE DATES 071691 - 082591 20040408WHPOSIOSA                                                                                                                                                                                              *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  DELHE3  HELIUM  DELC14  TCARBN  ALKALI    PCO2 PCO2TMP  TRITER  DELHER  HELIER  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU  PERCNT NMOL/KG  /MILLE UMOL/KG UMOL/KG    UATM   DEG C      TU  PERCNT NMOL/KG  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                                         *******                                       *
     162       1       2       2    47.1 22.4799 35.7977   215.7 22.4704 35.7991   215.2    1.46    0.05    0.00    0.12  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1       3       3    89.3 22.4829 35.7956   215.8 22.4649 35.7977   215.3    1.25    0.05    0.00    0.12   1.959   1.055  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1       4       4   129.8 22.4079 35.7972   213.3 22.3818 35.7740   211.8    1.43    0.03    0.02    0.13  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1       5       5   149.8 21.0313 35.7424   202.0 21.0025 35.7377   198.7    1.42    0.43    0.13    0.21  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1       6       6   180.9 19.9339 35.6045   195.0 19.9005 35.5975   198.7    1.41    0.97    0.04    0.22   1.924   1.041  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1       7       7   221.9 18.5565 35.5267   196.4 18.5174 35.5244   192.8    1.40    2.57    0.01    0.33  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1       8       8   262.7 17.4752 35.3741   199.0 17.4308 35.3713   201.8    1.58    2.27    0.01    0.31   2.019   1.057  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1       9       9   323.4 15.6948 35.2273   197.2 15.6440 35.2253   194.8    1.77    5.40    0.00    0.49   1.703   0.915  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      10      10   385.3 13.2935 34.9551   192.6 13.2393 34.9507   191.7    3.32   10.25    0.00    0.80   1.320   0.716  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      11      11   439.8 10.2482 34.6156   191.5 10.1960 34.6196   194.7    5.46   16.53    0.00    1.20   0.968   0.531  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      12      12   494.2  8.4153 34.4547   195.7  8.3632 34.4564   198.3    7.61   20.98    0.00    1.49   0.776   0.416  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      13      13   561.2  7.2693 34.3771   208.8  7.2148 34.3763   208.6    9.56   23.57    0.00    1.65   0.672   0.356  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      37      37   621.7  6.4494 34.3347   218.4  6.3926 34.5532   215.8   11.50   25.29    0.00    1.74   0.496   0.271  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2224222222299999999 2224222222299999999
     162       1      15      15   639.0  6.2524 34.3258   220.5  6.1949 34.3259   220.0   11.69   25.45    0.00    1.76   0.462   0.250  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      16      16   654.7  6.1314 34.3202   221.1  6.0731 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2229999999999999999 2229999999999999999
     162       1      17      17   697.3  5.8255 34.3069   221.1  5.7647 34.3067   223.1   13.23   26.32    0.00    1.80   0.338   0.197  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      18      18   758.4  5.4415 34.2968   220.3  5.3774 34.2961   215.8   16.94   27.85    0.00    1.90   0.199   0.126  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      19      19   841.5  4.9616 34.3032   205.0  4.8930 34.3041   202.7   23.59   29.94    0.00    2.05   0.093   0.064  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      20      20   920.9  4.5397 34.3301   182.8  4.4670 34.3314   184.3   33.38   32.20    0.00    2.22   0.029   0.025  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228299999999 2222222222299999999
     162       1      21      21  1011.9  4.1227 34.3872   162.6  4.0453 34.3842   163.8   47.89   34.31    0.00    2.37   0.008   0.010  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     162       1      22      22  1108.4  3.7668 34.4366   152.5  3.6842 34.4352   152.2   60.46   35.35    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      23      23  1294.6  3.1699 34.5132   148.1  3.0773 34.5124   147.5   80.40   35.82    0.00    2.50  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      24      24  1488.2  2.7330 34.5602   150.9  2.6293 34.5601   149.5   94.71   35.66    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      25      25  1689.1  2.3791 34.5957   152.8  2.2632 34.5975   152.5  105.92   35.30    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      26      26  1878.7  2.1662 34.6219   153.2  2.0374 34.6216   153.2  114.19   35.46    0.00    2.47  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      27      27  2065.6  2.0382 34.6356   154.0  1.8956 34.6366   153.4  119.25   35.51    0.00    2.47  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      28      28  2271.2  1.9272 34.6479   155.8  1.7687 34.6476   155.0  123.72   35.30    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      29      29  2493.6  1.8352 34.6577   159.0  1.6586 34.6568   158.4  124.73   35.10    0.00    2.45  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      30      30  2697.4  1.7573 34.6655   162.4  1.5635 34.6641   161.9  125.74   34.84    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      31      31  2923.0  1.6873 34.6721   164.9  1.4737 34.6727   165.5  126.54   34.63    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      32      32  3139.1  1.6233 34.6782   166.7  1.3903 34.6784   169.3  126.33   34.33    0.00    2.39  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      33      33  3351.6  1.5973 34.6815   172.1  1.3438 34.6800   171.4  126.31   34.22    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      34      34  3586.8  1.5763 34.6846   172.8  1.2993 34.6842   173.4  126.30   34.07    0.00    2.37  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      35      35  3808.8  1.5743 34.6874   174.5  1.2739 34.6851   174.5  126.29   34.07    0.00    2.36  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     162       1      38      38  4044.6  1.5843 34.6879   175.7  1.2581 34.6863   175.2  125.87   34.02    0.00    2.36  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     163       1       1       1     2.2 21.8046 35.6973   216.0 21.8042 -9.0000    -9.0    1.50    0.04    0.01    0.12  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2239922229999999999 2239922229999999999
     163       1       2       2    47.8 21.8126 35.6986   216.3 21.8032 35.6999   217.7    1.49    0.05    0.00    0.11   2.041   1.095   1.011   -1.09  1.7650  -999.0    -9.0    -9.0    -9.0   -9.00   0.007    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     163       1       3       3    88.3 21.7976 35.6929   219.9 21.7802 35.6944   217.6    1.09    0.05    0.00    0.10   2.057   1.095   0.984   -1.03  1.7610  -999.0    -9.0    -9.0    -9.0   -9.00   0.007    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     163       1       4       4   128.8 21.7366 35.6770   219.9 21.7113 35.6774   217.8    1.28    0.05    0.00    0.10  -9.000  -9.000   1.014   -0.79  1.7720  -999.0    -9.0    -9.0    -9.0   -9.00   0.009    0.15  0.0080  -999.0   -9.00 2222222229922299999 2222222229922299999
     163       1       5       5   165.8 19.7339 35.5601   205.5 19.7034 35.5600   206.8    1.27    0.12    0.18    0.18   2.073   1.100   0.904   -0.34  1.7880  -999.0    -9.0    -9.0    -9.0   -9.00   0.007    0.15  0.0080  -999.0   -9.00 2262222222222299999 2262222222222299999
     163       1       6       6   221.3 18.0144 35.4323   195.1 17.9762 35.4333   198.8    1.27    1.92    0.00    0.29   2.002   1.051  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2262222222299999999 2262222222299999999
     163       1       7       7   294.1 15.9979 35.2436   196.1 15.9511 35.2431   194.9    1.45    4.82    0.00    0.47   1.802   0.939   0.696    1.30  1.7880  -999.0    -9.0    -9.0    -9.0   -9.00   0.006    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     163       1       8       8   370.2 13.0084 34.9164   196.7 12.9572 34.9174   196.2    3.01   10.56    0.00    0.82  -9.000  -9.000   0.501    0.79  1.7700  -999.0    -9.0    -9.0    -9.0   -9.00   0.006    0.15  0.0080  -999.0   -9.00 2222222229922299999 2222222229922299999
     163       1       9       9   434.1 10.4473 34.6401   201.6 10.3951 -9.0000    -9.0    4.77   15.84    0.00    1.16  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2229922229999999999 2229922229999999999
     163       1      10      10   500.8  8.4773 34.4608   208.0  8.4242 34.4601    -9.0    6.33   20.31    0.00    1.44  -9.000  -9.000  -9.000    0.75  1.8010  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000    0.15  0.0080  -999.0   -9.00 2222922229992299999 2222922229992299999
     163       1      11      11   577.3  6.8764 34.3580   220.4  6.8219 34.3590   222.6    9.06   23.42    0.00    1.61   0.802   0.412   0.184    0.00  0.0000  -999.0    -9.0    -9.0    -9.0   -9.00   0.003    0.15 -9.0000  -999.0   -9.00 2222222222222299999 2222222222222299999
     163       1      12      12   636.4  6.2754 34.3283   231.8  6.2181 34.3274   230.8   10.23   24.44    0.00    1.68  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     163       1      13      13   671.4  5.9535 34.3106   230.0  5.8944 34.3111   230.7   11.40   25.31    0.00    1.73   0.474   0.260  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     163       1      37      37   708.5  5.8015 34.3030   227.7  5.7398 34.3025   229.7   12.76   25.82    0.00    1.77   0.404   0.226  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     163       1      15      15   767.0  5.3635 34.2919   220.3  5.2991 34.2905   219.9   16.87   27.66    0.00    1.90   0.223   0.134  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     163       1      16      16   823.1  5.0066 34.2983   210.9  4.9393 34.2985   207.9   22.35   29.51    0.00    2.02   0.110   0.072  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     163       1      17      17   917.6  4.5147 34.3282   186.9  4.4424 34.3283   186.8   33.51   32.08    0.00    2.20   0.036   0.028  -9.000    3.36  1.8010  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222292299999 2222222222292299999
     163       1      18      18  1011.2  4.0747 34.3889   164.2  3.9978 34.3870   163.1   48.81   34.41    0.00    2.38   0.007   0.008  -9.000    7.62  1.8260  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222292299999 2222222222292299999
     163       1      19      19  1101.2  3.7838 34.4400   151.3  3.7016 34.4390   150.8   61.00   35.55    0.00    2.47   0.000   0.003  -9.000   11.28  1.8300  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222292299999 2222222222292299999
     163       1      20      20  1189.4  3.4989 34.4739   148.7  3.4118 34.4741   148.7   70.45   35.71    0.00    2.50   0.002   0.003  -9.000   13.60  1.8500  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228792299999 2222222222292299999
     163       1      21      21  1282.9  3.1939 34.5104   148.2  3.1021 34.5098   148.0   80.14   35.81    0.00    2.50   0.002   0.003  -9.000   16.60  1.8640  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222292299999 2222222222292299999
     163       1      22      22  1370.5  2.9710 34.5343   148.4  2.8742 34.5320   148.6   86.28   35.71    0.00    2.48  -9.000  -9.000  -9.000   18.77  1.8680  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      23      23  1549.7  2.6300 34.5691   151.5  2.5225 34.5677   151.0   96.64   35.61    0.00    2.47  -9.000  -9.000  -9.000   21.30  1.8820  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      24      24  1733.9  2.3411 34.6002   151.6  2.2220 34.5993   152.9  107.27   35.45    0.00    2.47  -9.000  -9.000  -9.000   22.97  1.8880  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      25      25  1931.5  2.1292 34.6252   152.9  1.9966 34.6250   152.8  115.75   35.40    0.00    2.46  -9.000  -9.000  -9.000   24.49  1.8960  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      26      26  2132.8  1.9982 34.6403   153.2  1.8505 34.6397   153.4  120.62   35.35    0.00    2.46  -9.000  -9.000  -9.000   24.74  1.9030  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      27      27  2348.8  1.9012 34.6503   156.6  1.7363 34.6503   155.8  123.26   35.30    0.00    2.46  -9.000  -9.000  -9.000   24.55  1.9120  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      28      28  2545.2  1.8192 34.6599   157.5  1.6382 34.6580   158.9  124.89   35.15    0.00    2.43  -9.000  -9.000  -9.000   24.47  1.9140  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      29      29  2739.9  1.7473 34.6647   161.5  1.5497 34.6654   162.0  125.70   34.84    0.00    2.42  -9.000  -9.000  -9.000   23.48  1.9070  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      30      30  2964.9  1.6803 34.6723   165.1  1.4629 34.6711   167.5  125.89   34.63    0.00    2.41  -9.000  -9.000  -9.000   22.41  1.8970  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 3222222229992299999 3222222229992299999
     163       1      31      31  3168.3  1.6263 34.6776   168.5  1.3904 34.6762   172.0  126.29   34.37    0.00    2.38  -9.000  -9.000  -9.000   21.15  1.9040  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 3222422229992299999 3222422229992299999
     163       1      32      32  3347.5  1.6113 34.6806   170.0  1.3579 34.6787   170.3  126.08   34.32    0.00    2.37  -9.000  -9.000  -9.000   20.93  1.8950  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      33      33  3573.7  1.5773 34.6842   171.3  1.3016 34.6827   173.0  125.87   34.22    0.00    2.37  -9.000  -9.000  -9.000   19.26  1.9010  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      34      34  3814.9  1.5783 34.6852   173.8  1.2772 34.6846   173.9  126.06   34.12    0.00    2.35  -9.000  -9.000  -9.000   18.61  1.9030  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     163       1      35      35  4001.2  1.5833 34.6875   176.9  1.2619 34.6862   177.3  125.85   33.96    0.00    2.34  -9.000  -9.000  -9.000   18.69  1.8910  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 3222422229992299999 3222422229992299999
     163       1      38      38  4218.2  1.5873 34.6890   177.2  1.2417 34.6863   176.0  125.64   33.91    0.00    2.33  -9.000  -9.000  -9.000   17.83  1.8910  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229992299999 2222222229992299999
     164       1      61      61     2.6 21.5621 35.6506   216.1 21.5616 35.6542   219.1    1.66    0.15    0.00    0.11   2.059   1.097  -9.000 -999.00 -9.0000  -999.0  2005.4    -9.0   281.0   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2232222222299992929 2232222222299992929
     164       1       2       2    44.6 21.5761 35.6505   216.6 21.5674 35.6532   219.5    1.45    0.15    0.00    0.11   2.015   1.083  -9.000 -999.00 -9.0000  -999.0  2001.2  2332.6   287.6   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1       3       3    80.5 21.5658 35.6487   218.5 21.5501 35.6510   218.7    1.44    0.15    0.00    0.11   2.024   1.097  -9.000 -999.00 -9.0000  -999.0  2002.9    -9.0   284.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1       4       4   105.4 20.8187 35.5859   223.2 20.7987 35.5876   222.2    1.43    0.15    0.00    0.10   2.079   1.136  -9.000 -999.00 -9.0000  -999.0  2003.9  2331.9   287.6   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1       5       5   131.3 20.7291 35.5747   226.3 20.7042 35.5764   222.3    1.42    0.15    0.00    0.10   2.113   1.133  -9.000 -999.00 -9.0000  -999.0  2003.2    -9.0   289.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1       6       6   155.7 20.4540 35.5368   221.8 20.4247 35.5556   222.2    1.21    0.10    0.00    0.10   2.116   1.141  -9.000 -999.00 -9.0000  -999.0  2004.7  2417.6   291.6   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1       7       7   182.3 19.9400 35.5229   231.8 19.9063 35.5233   220.1    1.20    0.13    0.02    0.10   2.142   1.144  -9.000 -999.00 -9.0000  -999.0  2013.9    -9.0   314.1   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2262222222299992929 2262222222299992929
     164       1      68      68   208.4 19.4412 35.4756   223.2 19.4033 35.4777   221.7    1.19    0.16    0.05    0.11   2.176   1.166  -9.000 -999.00 -9.0000  -999.0  2019.3  2409.9   320.1   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1      69      69   258.3 17.5976 35.3786   206.7 17.5537 35.3766   203.6    1.37    1.87    0.01    0.29   2.066   1.079  -9.000 -999.00 -9.0000  -999.0  2054.0    -9.0   388.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      70      70   309.7 15.8843 35.2335   195.0 15.8352 35.2274   194.2    1.55    5.39    0.01    0.52   1.729   0.895  -9.000 -999.00 -9.0000  -999.0  2073.5  2295.8   445.5   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1      11      11   359.9 13.8672 35.0157   193.0 13.8152 35.0161   191.4    2.52    9.11    0.00    0.75   1.423   0.743  -9.000 -999.00 -9.0000  -999.0  2091.9    -9.0   508.5   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      12      12   411.4 11.6204 34.7677   194.6 11.5675 34.7588   192.3    4.07   13.90    0.00    1.04   1.128   0.579  -9.000 -999.00 -9.0000  -999.0  2111.1    -9.0   604.0   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      13      13   463.7  9.2995 34.5363   196.8  9.2477 34.5324   200.4    6.01   18.69    0.00    1.35   0.934   0.480  -9.000 -999.00 -9.0000  -999.0  2131.2    -9.0   703.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      37      37   516.8  8.0051 34.4338   208.2  7.9521 34.4233   213.1    6.97   21.40    0.00    1.51   0.911   0.468  -9.000 -999.00 -9.0000  -999.0  2146.6  2267.5   747.4   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1      15      15   618.0  6.5026 34.3437   232.4  6.4459 34.3438   233.1    9.30   23.60    0.00    1.63   0.732   0.384  -9.000 -999.00 -9.0000  -999.0  2139.8    -9.0   766.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      16      16   719.8  5.7963 34.3044   227.8  5.7336 34.3181   232.9   11.43   24.83    0.00    1.70   0.504   0.272  -9.000 -999.00 -9.0000  -999.0  2145.8  2237.3   785.4   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992229 2222222222299992229
     164       1      17      17   821.0  5.1983 34.2944   214.0  5.1300 34.2957   214.9   19.42   28.42    0.00    1.95   0.150   0.099  -9.000 -999.00 -9.0000  -999.0  2164.9    -9.0   890.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      18      18   921.4  4.6402 34.3243   188.7  4.5667 34.3243   186.5   31.31   31.93    0.00    2.21   0.026   0.034  -9.000 -999.00 -9.0000  -999.0  2194.5  2275.3  1027.3   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222223299992229 2222222223299992229
     164       1      19      19  1020.2  4.1740 34.3765   166.6  4.0955 34.3773   166.1   45.75   34.21    0.00    2.38   0.011   0.010  -9.000 -999.00 -9.0000  -999.0  2223.4    -9.0  1155.2   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     164       1      20      20  1118.7  3.7174 34.4188   161.2  3.6344 34.4185   160.3   56.89   34.89    0.00    2.43   0.004   0.006  -9.000 -999.00 -9.0000  -999.0  2236.8  2295.7  1171.7   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222799992229 2222222222299992229
