EXPOCODE 33RO200501 WHP-ID A16S CRUISE DATES 011105 - 022405 20110831CCHDOSIOCBG                                                                                                                                                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  SALNTY  CTDOXY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    CCL4  TCARBN  ALKALI    PCO2 PCO2TMP  PH_SWS  PH_TMP     DOC  DELC14  C14ERR  DELC13 CDOM325 CDOM340 CDOM380 CDOM412  CDOMSL  CDOMSN   THETA                     QUALT1
                                    DBAR    DBAR  ITS-90  PSS-78  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG    UATM   DEG C           DEG C UMOL/KG  /MILLE  /MILLE  /MILLE     1/M     1/M     1/M     1/M    1/NM    1/NM   DEG C                          *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         ******* *******         ******* ******* ******* ******* ******* ******* *******                                  *
      72       1      22      22  499.10   499.1  9.7596 34.7739 34.7729   206.6   206.1    7.82   18.00    0.00    1.21  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  9.7018 22222622699999999999999999
      72       1      21      21  598.80   598.8  7.6439 34.5430 34.5418   205.9   207.3   11.97   23.04    0.00    1.53   2.868   1.274   0.125   1.676    -9.0  2288.9    -9.0   20.00  7.7009   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.5837 22222626622249292999999999
      72       1      20      20  699.10   699.1  6.1230 34.4125 34.4121   210.8   211.2   16.99   26.39    0.00    1.75  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  6.0604 22222626699999999999999999
      72       1      19      19  799.50   799.5  4.9244 34.3409 34.3404   214.3   214.6   23.26   28.74    0.00    1.90   2.311   1.135   0.115   2.071    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.8597 22222666622249999999999999
      72       1      18      18  897.90   897.9  4.1923 34.3377 34.3369   209.8   210.2   31.03   30.44    0.00    1.99  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.1240 22222222299999999999999999
      72       1      17      17  997.10   997.1  3.7296 34.3738 34.3732   202.2   200.8   39.01   31.65    0.00    2.08   1.205   0.584   0.059   1.395    -9.0  2301.4    -9.0   20.00  7.6164   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.6565 22222222222249292999999999
      72       1      16      16 1198.20  1198.2  3.2158 34.4989 34.4990   188.3   187.6   50.68   32.15    0.00    2.16  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.1306 22222222299999999999999999
      72       1      15      15 1397.90  1397.9  2.9959 34.6268 34.6273   190.6   190.4   53.91   30.61    0.00    2.05  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8964 22222222299999999999999999
      72       1      14      14 1598.40  1598.4  2.9247 34.7292 34.7293   202.7   202.7   50.88   28.23    0.00    1.87  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8090 22222222299999999999999999
      72       1      13      13 1794.10  1794.1  2.8994 34.8043 34.8036   216.5   218.1   45.85   25.68    0.00    1.69   0.009   0.007   0.000   0.056    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7671 22222222222249999999999999
      72       1      12      12 1995.00  1995.0  2.9034 34.8561 34.8561   229.5   230.6   40.26   23.72    0.00    1.58  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7530 22222666699999999999999999
      72       1      11      11 2199.90  2199.9  2.9164 34.8909 34.8909   239.1   240.2   35.87   22.14    0.00    1.47  -9.000  -9.000  -9.000  -9.000    -9.0  2321.8    -9.0   20.00  7.7149   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7468 22222666699999292999999999
      72       1      10      10 2400.20  2400.2  2.8884 34.9085 34.9088   245.3   245.5   33.90   21.52    0.00    1.41  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7003 22222666699999999999999999
      72       1       9       9 2600.00  2600.0  2.8474 34.9179 34.9181   249.3   248.9   33.33   21.00    0.00    1.36   0.012   0.009   0.000   0.071    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -107.1     2.1    1.10 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6405 22222222222249999966999999
      72       1       8       8 2899.50  2899.5  2.7268 34.9173 34.9169   251.6   251.0   34.55   20.78    0.00    1.36  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4923 22222222299999999999999999
      72       1       7       7 3197.90  3197.9  2.5504 34.9057 34.9049   252.0   251.6   38.56   21.11    0.00    1.38  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.2890 22222222299999999999999999
      72       1       6       6 3499.20  3499.2  2.2502 34.8768 34.8764   248.9   249.0   48.85   22.36    0.00    1.49   0.004   0.000   0.000   0.047    -9.0  2332.3    -9.0   20.00  7.7194   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.9643 22222222222249292999999999
      72       1       5       5 3797.70  3797.7  1.9060 34.8409 34.8416   242.3   238.7   62.29   24.08    0.00    1.63  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.5970 22223222299999999999999999
      72       1       4       4 4098.80  4098.8  1.4773 34.7954 34.7950   236.3   236.7   79.85   26.57    0.03    1.84  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.1475 22222664699999999999999999
      72       1       3       3 4395.80  4395.8  1.1873 34.7636 34.7635   231.3   231.4   91.98   28.11    0.00    1.97   0.015   0.007   0.000   0.056    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8333 22222666622249999999999999
      72       1       2       2 4698.50  4698.5  1.0631 34.7482 34.7478   228.9   229.0   97.89   28.88    0.00    2.03  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6787 22222666699999999999999999
      72       1       1       1 4818.00  4818.0  1.0367 34.7439 34.7441   228.1   228.6   99.33   29.08    0.00    2.04   0.026   0.011   0.000   0.078    -9.0  2357.6    -9.0   20.00  7.6467   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6392 22222666622249292999999999
      73       1      36      36    2.50     2.5 24.8109 36.7489 36.7494   207.8   207.9    0.28    0.00    0.00    0.04   1.795   1.154   0.143   1.536  2075.0  2405.9   317.1   20.00  8.0591   25.00   68.12    76.0     3.7    1.60  0.0530  0.0360  0.0170  0.0120  0.0249  0.0252 24.8104 22222222222246222222222222
      73       1      35      35   19.60    19.6 24.8521 36.7869 36.7923   207.7   208.3    0.25   -0.01    0.00    0.04  -9.000  -9.000  -9.000  -9.000  2076.5  2407.9    -9.0   20.00  8.0571   25.00   67.76  -999.0    -9.0   -9.00  0.0720  0.0520  0.0230  0.0150  0.0206  0.0209 24.8478 22222222299992696299222222
      73       1      34      34   39.30    39.3 24.8222 36.8673 36.8685   209.2   209.2    0.22    0.00    0.00    0.05   1.796   1.140   0.146   1.484  2081.5  2412.4   315.0   20.00  8.0619   25.00   67.04    74.4     3.7    1.60  0.0710  0.0510  0.0250  0.0170  0.0198  0.0204 24.8136 22222222266643222222222222
      73       1      33      33   59.40    59.4 23.4858 36.8526 36.8522   221.9   222.2    0.14    0.00    0.00    0.04  -9.000  -9.000  -9.000  -9.000  2077.0  2405.4    -9.0   20.00  8.0633   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.4734 22222222299992292999999999
      73       1      32      32   79.20    79.2 22.8319 36.8319 36.8292   219.7   219.4    0.15    0.00    0.00    0.05   1.992   1.247   0.160   1.184  2078.7  2408.5   319.4   20.00  8.0568   25.00   65.56    77.7     3.1    1.58  0.1090  0.0760  0.0360  0.0230  0.0197  0.0209 22.8157 22222222222242222222323333
      73       1      31      31   99.00    99.0 22.0970 36.7054 36.7000   217.8   218.4    0.18    0.00    0.00    0.06   2.019   1.258   0.159   1.219  2080.1  2398.1   328.8   20.00  8.0424   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 22.0772 22222222222242222999999999
      73       1      30      30  123.40   123.4 21.2703 36.5267 36.5002   220.5   218.5    0.23    0.02    0.01    0.07  -9.000  -9.000  -9.000  -9.000  2078.9  2387.2    -9.0   20.00  8.0040   25.00   59.47    77.9     3.2    1.51  0.1060  0.0750  0.0340  0.0210  0.0206  0.0211 21.2463 22222222299992292222222322
      73       1      29      29  148.30   148.3 20.6972 36.4421 36.4441   215.7   215.8    0.40    0.03    0.02    0.09   2.142   1.314   0.167   1.180  2082.1  2384.3   351.4   20.00  8.0226   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 20.6689 22222222222242222999999999
      73       1      28      28  173.70   173.7 19.2334 36.1515 36.1543   211.0   212.0    0.57    0.44    0.06    0.15  -9.000  -9.000  -9.000  -9.000  2085.9  2364.5    -9.0   20.00  7.9899   25.00   55.60    75.9     3.6    1.38  0.1260  0.0950  0.0440  0.0280  0.0184  0.0186 19.2020 22222222299992292222222222
      73       1      27      27  199.50   199.5 17.8122 35.8991 35.8977   206.3   207.0    0.97    1.60    0.02    0.26   2.469   1.470   0.112   0.769  2093.7  2354.8   420.9   20.00  7.9572   25.00   54.48    73.4     3.4    1.23 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.7780 22222222222242222222999999
      73       1      26      26  247.70   247.7 15.7323 35.5641 35.5628   209.1   209.9    1.57    4.16    0.01    0.42   2.711   1.588   0.046   0.572  2098.0  2331.9   465.0   20.00  7.9152   25.00   50.47    77.7     3.7    1.18  0.1360  0.1030  0.0510  0.0350  0.0158  0.0168 15.6933 22222222222242222222222222
      73       1      25      25  300.60   300.6 14.2621 35.3563 35.3496   210.3   210.9    2.22    7.07    0.01    0.60   2.875   1.649   0.039   0.588  2104.1  2304.4   506.9   20.00  7.8828   25.00   47.56    71.8     3.9    1.20 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 14.2178 22222222222242422222999999
      73       1      24      24  341.40   341.4 13.2840 35.2220 35.2199   210.0   210.2    2.77    9.23    0.01    0.69   2.959   1.651   0.043   0.654  2110.8  2315.9   541.7   20.00  7.8650   25.00   46.27    73.9     3.1    1.16  0.1470  0.1110  0.0560  0.0370  0.0157  0.0167 13.2360 22222222222242222222222222
      73       1      23      23  398.60   398.6 12.1312 35.0682 35.0705   207.5   207.6    3.76   12.00    0.00    0.86   2.995   1.645   0.052   0.764  2119.8  2304.6   589.7   20.00  7.8513   25.00   -9.00    61.0     3.5    1.20 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.0783 22222222222242222922999999
      73       1      22      22  500.70   500.7 10.1355 34.8222 34.8200   200.9   200.9    6.82   17.45    0.00    1.19   2.855   1.515   0.075   1.021  2139.2  2280.7   695.9   20.00  7.7658   25.00   43.49    41.4     3.2    1.18  0.1120  0.0800  0.0430  0.0300  0.0032  0.0160 10.0761 22222222222242422222222244
      73       1      21      21  600.70   600.7  8.1433 34.6009 34.5987   201.2   200.6   10.74   22.37    0.00    1.49  -9.000  -9.000  -9.000  -9.000  2155.1  2270.6   803.1   20.00  7.7063   25.00   -9.00    11.3     3.0    1.15 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.0807 22222222299992422922999999
      73       1      20      20  697.00   697.0  6.5333 34.4518 34.4516   204.6   205.2   15.15   25.76    0.00    1.70   2.572   1.287   0.115   1.811  2166.8  2281.6   875.5   20.00  7.6811   25.00   42.06   -10.5     3.9    1.15  0.1290  0.0930  0.0480  0.0340  0.0151  0.0169  6.4687 22222666622242222222222333
      73       1      19      19  800.10   800.1  5.0380 34.3560 34.3550   209.3   209.7   22.27   28.80    0.00    1.91   2.147   1.060   0.103   1.932  2180.8  2391.4   943.7   20.00  7.6446   25.00   -9.00   -48.2     2.5    1.10 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.9724 22222222222242426922999999
      73       1      18      18  896.60   896.6  4.4119 34.3577 34.3570   202.0   202.9   28.60   30.38    0.00    2.02   1.559   0.759   0.071   1.601  2191.9  2291.8   997.4   20.00  7.6271   25.00   40.92   -91.3     3.6    0.93  0.1840  0.1360  0.0700  0.0470  0.0150  0.0163  4.3421 22222222222242222222222222
      73       1      17      17 1000.10  1000.1  3.8479 34.3859 34.3882   195.5   195.7   36.83   31.64    0.00    2.11   1.021   0.493   0.044   1.218  2204.9  2297.0  1045.4   20.00  7.6083   25.00   40.34   -96.2     2.1    0.96 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.7736 22222222222246222262999999
      73       1      16      16 1199.90  1199.9  3.2717 34.5167 34.5140   187.1   186.1   47.92   31.79    0.00    2.14   0.331   0.162   0.012   0.519  2221.5  2312.5  1070.3   20.00  7.6184   25.00   38.70  -125.4     3.4    0.82 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.1858 22222666622242222222999999
      73       1      15      15 1393.20  1393.2  3.0826 34.6465 34.6488   191.8   191.1   49.30   29.98    0.00    2.01   0.083   0.042   0.000   0.190  2219.1  2319.4  1018.0   20.00  7.6302   25.00   39.41  -127.3     2.9    0.75 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9826 22222222222242222222999999
      73       1      14      14 1598.20  1598.2  2.9718 34.7435 34.7433   204.0   204.5   46.90   27.63    0.00    1.84   0.027   0.013   0.000   0.081  2210.6  2322.8   943.0   20.00  7.6555   25.00   39.55  -119.4     2.4    0.84 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8556 22222222222242222222999999
      73       1      13      13 1788.40  1788.4  2.9835 34.8227 34.8224   218.8   221.1   40.50   24.96    0.00    1.64   0.007   0.004   0.000   0.053  2196.5  2321.6   864.3   20.00  7.6798   25.00   39.77  -113.3     2.6    0.93 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8505 22222222222242222222999999
      73       1      12      12 1998.60  1998.6  2.9959 34.8720 34.8721   233.3   233.0   35.35   23.04    0.00    1.51   0.002   0.004   0.000   0.052  2186.2  2305.8   813.0   20.00  7.7015   25.00   -9.00  -107.2     3.1    1.02  0.1750  0.1310  0.0660  0.0420  0.0162  0.0170  2.8438 22222222222242322922223333
      73       1      11      11 2194.80  2194.8  3.0106 34.9070 34.9067   242.1   242.2   31.26   21.64    0.00    1.41   0.008   0.003   0.003   0.076  2179.6  2319.0   779.1   20.00  7.7215   25.00   40.08   -99.5     2.4    1.06 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8400 22222222266642222222999999
      73       1      10      10 2399.10  2399.1  2.9780 34.9244 34.9246   247.7   247.9   29.35   20.81    0.00    1.35  -9.000  -9.000  -9.000  -9.000  2173.1  2308.7    -9.0   20.00  7.7246   25.00   -9.00   -95.1     2.7    1.08 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7883 22222222299992392922999999
      73       1       9       9 2598.90  2598.9  2.8969 34.9271 34.9270   250.1   250.3   29.71   20.54    0.00    1.34   0.017   0.011   0.000   0.099  2174.6  2317.7   753.2   20.00  7.7355   25.00   39.85   -98.8     2.8    1.09 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6892 22222222222242222222999999
      73       1       8       8 2899.10  2899.1  2.7694 34.9217 34.9215   251.1   251.3   31.61   20.50    0.00    1.34   0.012   0.009   0.000   0.087  2177.9  2325.4   752.9   20.00  7.7484   25.00   -9.00  -100.2     2.8    1.06  0.1410  0.1020  0.0530  0.0340  0.0161  0.0172  2.5341 22222222222242222922333333
      73       1       7       7 3199.80  3199.8  2.6199 34.9121 34.9124   252.0   252.0   34.63   20.69    0.00    1.36   0.008   0.010   0.000   0.089  2179.5  2311.1   754.4   20.00 -9.0000   25.00   40.00   -97.9     2.8    1.09 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.3567 22222222222242325222999999
      73       1       6       6 3499.10  3499.1  2.3851 34.8909 34.8908   250.5   250.2   42.44   21.56    0.00    1.43  -0.001   0.003   0.000   0.063  2185.9  2329.3   771.9   20.00  7.7414   25.00   -9.00  -104.2     3.0    1.07 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.0957 22222222222242222922999999
      73       1       5       5 3799.90  3799.9  2.0109 34.8517 34.8536   244.4   244.5   57.41   23.49    0.00    1.59  -0.004   0.002   0.000   0.038  2200.1  2335.4   810.0   20.00  7.8736   25.00   40.14  -129.5     3.3    0.98 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.6988 22222222222242223222999999
      73       1       4       4 4098.90  4098.9  1.5597 34.8034 34.8029   236.6   236.7   76.17   26.00    0.00    1.78  -9.000  -9.000  -9.000  -9.000  2219.2  2345.5    -9.0   20.00  7.6795   25.00   -9.00  -130.7     3.3    0.88 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.2275 22222662699992292922999999
      73       1       3       3 4399.70  4399.7  1.2466 34.7693 34.7689   231.5   231.7   89.23   27.70    0.00    1.92   0.013   0.008   0.000   0.055  2230.9  2351.8   910.8   20.00  7.6605   25.00   39.77  -138.1     2.8    0.79 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8903 22222662622242222222999999
      73       1       2       2 4699.00  4699.0  1.0605 34.7478 34.7478   228.4   228.4   97.69   28.77    0.00    2.01   0.019   0.014   0.000   0.069  2239.4  2344.7   940.8   20.00  7.6521   25.00   -9.00  -144.3     2.9    0.71 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6761 22222662622242626922999999
      73       1       1       1 4954.80  4954.8  1.0071 34.7395 34.7404   227.2   227.6  100.61   29.13    0.00    2.04   0.023   0.015   0.000   0.082  2242.6  2356.7   952.3   20.00  7.6409   25.00   39.63  -151.4     3.3    0.70  0.1470  0.1050  0.0580  0.0400  0.0142  0.0157  0.5945 22222662622246222222333333
      74       1      36      36    2.30     2.3 25.4467 36.8352 36.8373   205.3   205.4    1.58    0.01    0.00    0.07   1.724   1.110   0.142   1.493  2079.2  2413.7    -9.0   20.00  8.0570   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.4462 22222222222242696999999999
      74       1      35      35   24.20    24.2 25.4528 36.8628 36.8651   205.5   204.7    1.59    0.00    0.00    0.07  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.4475 22222222299999999999999999
      74       1      34      34   50.50    50.5 25.3276 36.9407 36.9310   209.0   209.2    1.54    0.00    0.00    0.09  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.3165 22222222299999999999999999
      74       1      33      33   69.20    69.2 23.4552 36.8067 36.8080   224.9   224.4    1.56    0.00    0.00    0.10  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.4408 22222222299999999999999999
      74       1      32      32   89.50    89.5 22.7504 36.7412 36.7352   225.5   226.1    1.56    0.00    0.00    0.11  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 22.7322 22222222299999999999999999
      74       1      31      31  115.00   115.0 21.9733 36.6590 36.6553   223.0   223.4    1.61    0.01    0.00    0.12  -9.000  -9.000  -9.000  -9.000  2090.5  2400.0    -9.0   20.00  8.0337   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.9504 22222222299992292999999999
      74       1      30      30  139.00   139.0 21.4022 36.5662 36.5555   220.6   220.9    1.70    0.01    0.00    0.13  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.3750 22222222299999999999999999
      74       1      29      29  164.10   164.1 20.3989 36.3715 36.3862   220.0   220.3    1.79    0.02    0.01    0.13  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 20.3679 22222222299999999999999999
      74       1      28      28  185.80   185.8 19.1055 36.1424 36.0917   214.0   214.5    2.05    0.37    0.13    0.22  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 19.0720 22222222299999999999999999
      74       1      27      27  224.00   224.0 17.1318 35.7816 35.7709   212.2   212.3    2.57    2.40    0.02    0.34   2.542   1.534   0.122   0.789  2101.9  2343.8    -9.0   20.00  7.9430   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.0944 22222222222242292999999999
      74       1      26      26  274.50   274.5 15.1476 35.4837 35.4810   208.7   207.2    3.32    6.23    0.01    0.54  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 15.1055 22222222299999999999999999
      74       1      25      25  323.30   323.3 13.8413 35.2944 35.2896   208.2   208.6    3.93    8.49    0.00    0.66  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 13.7946 22222222299999999999999999
      74       1      24      24  373.40   373.4 12.7397 35.1435 35.1428   205.5   205.7    4.74   11.04    0.00    0.81  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.6886 22222222299999999999999999
      74       1      23      23  449.50   449.5 11.2058 34.9489 34.9440   199.2   198.9    6.72   15.28    0.00    1.06   2.884   1.557   0.063   0.853    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.1492 22222222222249999999999999
      74       1      22      22  548.90   548.9  9.0462 34.7041 34.7051   188.4   188.6   11.06   21.37    0.00    1.43  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.9854 22222222299999999999999999
      74       1      21      21  649.00   649.0  7.1801 34.5241 34.5212   190.8   191.7   15.89   25.52    0.00    1.69  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.1169 22222222299999999999999999
      74       1      20      20  750.10   750.1  5.6579 34.4103 34.4109   195.2   197.4   21.68   28.48    0.00    1.88  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  5.5932 22222222299999999999999999
      74       1      19      19  849.50   849.5  4.6221 34.3762 34.3752   196.5   196.4   29.39   30.59    0.00    2.03  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.5549 22222222299999999999999999
      74       1      18      18  940.00   940.0  4.0513 34.3939 34.3940   192.8   191.6   36.27   31.66    0.00    2.12   0.906   0.447   0.041   1.098  2206.8  2299.7    -9.0   20.00  7.6019   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.9804 22222222222242292999999999
      74       1      17      17 1099.70  1099.7  3.5635 34.4702 34.4710    -9.0    -9.0   43.96   31.97    0.00    2.15  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.4833 32299222299999999999999999
